timestamp,datetime,best_bid,best_ask,bid_volume,ask_volume
1755826310,2025-08-21 21:31:50,0.5071,0.5072,0.00,0.00
1755826315,2025-08-21 21:31:55,0.5073,0.5074,0.00,0.00
1755826316,2025-08-21 21:31:56,0.5073,0.5074,0.00,0.00
1755826322,2025-08-21 21:32:02,0.5073,0.5074,0.00,0.00
1755826323,2025-08-21 21:32:03,0.5073,0.5074,0.00,0.00
1755826328,2025-08-21 21:32:08,0.5073,0.5074,0.00,0.00
1755826329,2025-08-21 21:32:09,0.5073,0.5074,0.00,0.00
1755826335,2025-08-21 21:32:15,0.5074,0.5075,0.00,0.00
1755826336,2025-08-21 21:32:16,0.5074,0.5075,0.00,0.00
1755826341,2025-08-21 21:32:21,0.5073,0.5074,0.00,0.00
1755826342,2025-08-21 21:32:22,0.5073,0.5074,0.00,0.00
1755826347,2025-08-21 21:32:27,0.5073,0.5074,0.00,0.00
1755826348,2025-08-21 21:32:28,0.5073,0.5074,0.00,0.00
1755826353,2025-08-21 21:32:33,0.5072,0.5073,0.00,0.00
1755826354,2025-08-21 21:32:34,0.5072,0.5073,0.00,0.00
1755826360,2025-08-21 21:32:40,0.5071,0.5072,0.00,0.00
1755826361,2025-08-21 21:32:41,0.5071,0.5072,0.00,0.00
1755826366,2025-08-21 21:32:46,0.5068,0.5069,0.00,0.00
1755826367,2025-08-21 21:32:47,0.5068,0.5069,0.00,0.00
1755826372,2025-08-21 21:32:52,0.5070,0.5071,0.00,0.00
1755826373,2025-08-21 21:32:53,0.5070,0.5071,0.00,0.00
1755826378,2025-08-21 21:32:58,0.5069,0.5070,0.00,0.00
1755826379,2025-08-21 21:32:59,0.5069,0.5070,0.00,0.00
1755826384,2025-08-21 21:33:04,0.5071,0.5072,0.00,0.00
1755826385,2025-08-21 21:33:05,0.5071,0.5072,0.00,0.00
1755826390,2025-08-21 21:33:10,0.5067,0.5068,0.00,0.00
1755826391,2025-08-21 21:33:11,0.5067,0.5068,0.00,0.00
1755826397,2025-08-21 21:33:17,0.5067,0.5068,0.00,0.00
1755826398,2025-08-21 21:33:18,0.5065,0.5066,0.00,0.00
1755826403,2025-08-21 21:33:23,0.5067,0.5068,0.00,0.00
1755826404,2025-08-21 21:33:24,0.5067,0.5068,0.00,0.00
1755826409,2025-08-21 21:33:29,0.5068,0.5069,0.00,0.00
1755826410,2025-08-21 21:33:30,0.5068,0.5069,0.00,0.00
1755826415,2025-08-21 21:33:35,0.5068,0.5069,0.00,0.00
1755826416,2025-08-21 21:33:36,0.5068,0.5069,0.00,0.00
1755826421,2025-08-21 21:33:41,0.5068,0.5070,0.00,0.00
1755826422,2025-08-21 21:33:42,0.5068,0.5070,0.00,0.00
1755826427,2025-08-21 21:33:47,0.5069,0.5070,0.00,0.00
1755826428,2025-08-21 21:33:48,0.5069,0.5070,0.00,0.00
1755826433,2025-08-21 21:33:53,0.5071,0.5072,0.00,0.00
1755826434,2025-08-21 21:33:54,0.5071,0.5072,0.00,0.00
1755826439,2025-08-21 21:33:59,0.5072,0.5073,0.00,0.00
1755826441,2025-08-21 21:34:01,0.5072,0.5073,0.00,0.00
1755826446,2025-08-21 21:34:06,0.5073,0.5074,0.00,0.00
1755826447,2025-08-21 21:34:07,0.5073,0.5074,0.00,0.00
1755826452,2025-08-21 21:34:12,0.5075,0.5076,0.00,0.00
1755826453,2025-08-21 21:34:13,0.5075,0.5076,0.00,0.00
1755826458,2025-08-21 21:34:18,0.5078,0.5079,0.00,0.00
1755826459,2025-08-21 21:34:19,0.5078,0.5079,0.00,0.00
1755826465,2025-08-21 21:34:25,0.5077,0.5078,0.00,0.00
1755826466,2025-08-21 21:34:26,0.5077,0.5078,0.00,0.00
1755826471,2025-08-21 21:34:31,0.5077,0.5078,0.00,0.00
1755826472,2025-08-21 21:34:32,0.5077,0.5078,0.00,0.00
1755826477,2025-08-21 21:34:37,0.5080,0.5081,0.00,0.00
1755826478,2025-08-21 21:34:38,0.5080,0.5081,0.00,0.00
1755826483,2025-08-21 21:34:43,0.5080,0.5081,0.00,0.00
1755826484,2025-08-21 21:34:44,0.5080,0.5081,0.00,0.00
1755826490,2025-08-21 21:34:50,0.5080,0.5081,0.00,0.00
1755826491,2025-08-21 21:34:51,0.5080,0.5081,0.00,0.00
1755826496,2025-08-21 21:34:56,0.5081,0.5082,0.00,0.00
1755826497,2025-08-21 21:34:57,0.5081,0.5082,0.00,0.00
1755826502,2025-08-21 21:35:02,0.5081,0.5082,0.00,0.00
1755826503,2025-08-21 21:35:03,0.5081,0.5082,0.00,0.00
1755826509,2025-08-21 21:35:09,0.5081,0.5082,0.00,0.00
1755826510,2025-08-21 21:35:10,0.5083,0.5084,0.00,0.00
1755826515,2025-08-21 21:35:15,0.5086,0.5087,0.00,0.00
1755826516,2025-08-21 21:35:16,0.5086,0.5087,0.00,0.00
1755826521,2025-08-21 21:35:21,0.5085,0.5086,0.00,0.00
1755826522,2025-08-21 21:35:22,0.5085,0.5086,0.00,0.00
1755826527,2025-08-21 21:35:27,0.5085,0.5086,0.00,0.00
1755826529,2025-08-21 21:35:29,0.5085,0.5086,0.00,0.00
1755826534,2025-08-21 21:35:34,0.5086,0.5088,0.00,0.00
1755826535,2025-08-21 21:35:35,0.5086,0.5088,0.00,0.00
1755826541,2025-08-21 21:35:41,0.5088,0.5089,0.00,0.00
1755826542,2025-08-21 21:35:42,0.5088,0.5089,0.00,0.00
1755826547,2025-08-21 21:35:47,0.5090,0.5091,0.00,0.00
1755826548,2025-08-21 21:35:48,0.5090,0.5091,0.00,0.00
1755826553,2025-08-21 21:35:53,0.5089,0.5090,0.00,0.00
1755826554,2025-08-21 21:35:54,0.5091,0.5092,0.00,0.00
1755826559,2025-08-21 21:35:59,0.5091,0.5092,0.00,0.00
1755826560,2025-08-21 21:36:00,0.5091,0.5092,0.00,0.00
1755826565,2025-08-21 21:36:05,0.5088,0.5089,0.00,0.00
1755826566,2025-08-21 21:36:06,0.5088,0.5089,0.00,0.00
1755826572,2025-08-21 21:36:12,0.5087,0.5088,0.00,0.00
1755826573,2025-08-21 21:36:13,0.5087,0.5088,0.00,0.00
1755826578,2025-08-21 21:36:18,0.5085,0.5086,0.00,0.00
1755826579,2025-08-21 21:36:19,0.5085,0.5086,0.00,0.00
1755826584,2025-08-21 21:36:24,0.5082,0.5083,0.00,0.00
1755826585,2025-08-21 21:36:25,0.5082,0.5083,0.00,0.00
1755826590,2025-08-21 21:36:30,0.5082,0.5083,0.00,0.00
1755826591,2025-08-21 21:36:31,0.5082,0.5083,0.00,0.00
1755826596,2025-08-21 21:36:36,0.5082,0.5083,0.00,0.00
1755826597,2025-08-21 21:36:37,0.5082,0.5083,0.00,0.00
1755826603,2025-08-21 21:36:43,0.5082,0.5083,0.00,0.00
1755826604,2025-08-21 21:36:44,0.5082,0.5083,0.00,0.00
1755826609,2025-08-21 21:36:49,0.5083,0.5084,0.00,0.00
1755826610,2025-08-21 21:36:50,0.5083,0.5084,0.00,0.00
1755826615,2025-08-21 21:36:55,0.5086,0.5087,0.00,0.00
1755826616,2025-08-21 21:36:56,0.5086,0.5087,0.00,0.00
1755826622,2025-08-21 21:37:02,0.5087,0.5088,0.00,0.00
1755826623,2025-08-21 21:37:03,0.5087,0.5088,0.00,0.00
1755826628,2025-08-21 21:37:08,0.5087,0.5088,0.00,0.00
1755826629,2025-08-21 21:37:09,0.5087,0.5088,0.00,0.00
1755826634,2025-08-21 21:37:14,0.5088,0.5089,0.00,0.00
1755826635,2025-08-21 21:37:15,0.5088,0.5089,0.00,0.00
1755826640,2025-08-21 21:37:20,0.5090,0.5091,0.00,0.00
1755826641,2025-08-21 21:37:21,0.5090,0.5091,0.00,0.00
1755826646,2025-08-21 21:37:26,0.5091,0.5092,0.00,0.00
1755826647,2025-08-21 21:37:27,0.5091,0.5092,0.00,0.00
1755826653,2025-08-21 21:37:33,0.5091,0.5092,0.00,0.00
1755826654,2025-08-21 21:37:34,0.5091,0.5092,0.00,0.00
1755826659,2025-08-21 21:37:39,0.5092,0.5093,0.00,0.00
1755826660,2025-08-21 21:37:40,0.5092,0.5093,0.00,0.00
1755826665,2025-08-21 21:37:45,0.5092,0.5093,0.00,0.00
1755826666,2025-08-21 21:37:46,0.5092,0.5093,0.00,0.00
1755826671,2025-08-21 21:37:51,0.5093,0.5094,0.00,0.00
1755826672,2025-08-21 21:37:52,0.5093,0.5094,0.00,0.00
1755826677,2025-08-21 21:37:57,0.5093,0.5095,0.00,0.00
1755826678,2025-08-21 21:37:58,0.5093,0.5095,0.00,0.00
1755826684,2025-08-21 21:38:04,0.5092,0.5093,0.00,0.00
1755826685,2025-08-21 21:38:05,0.5092,0.5093,0.00,0.00
1755826690,2025-08-21 21:38:10,0.5093,0.5094,0.00,0.00
1755826691,2025-08-21 21:38:11,0.5093,0.5094,0.00,0.00
1755826696,2025-08-21 21:38:16,0.5094,0.5095,0.00,0.00
1755826698,2025-08-21 21:38:18,0.5094,0.5095,0.00,0.00
1755826703,2025-08-21 21:38:23,0.5090,0.5091,0.00,0.00
1755826704,2025-08-21 21:38:24,0.5090,0.5091,0.00,0.00
1755826709,2025-08-21 21:38:29,0.5089,0.5090,0.00,0.00
1755826711,2025-08-21 21:38:31,0.5089,0.5090,0.00,0.00
1755826716,2025-08-21 21:38:36,0.5086,0.5087,0.00,0.00
1755826717,2025-08-21 21:38:37,0.5086,0.5087,0.00,0.00
1755826722,2025-08-21 21:38:42,0.5086,0.5087,0.00,0.00
