Timestamp,DateTime,Open,High,Low,Close,Volume
1754063100000,2025-08-01 11:45:00,0.20922,0.20979,0.20858,0.20956,147877.0
1754064000000,2025-08-01 12:00:00,0.20956,0.21174,0.20909,0.21138,213144.0
1754064900000,2025-08-01 12:15:00,0.21138,0.21247,0.21082,0.21177,163548.0
1754065800000,2025-08-01 12:30:00,0.21177,0.21177,0.20843,0.2099,221936.0
1754066700000,2025-08-01 12:45:00,0.2099,0.21004,0.20677,0.20753,215291.0
1754067600000,2025-08-01 13:00:00,0.20753,0.20756,0.20511,0.20614,278873.0
1754068500000,2025-08-01 13:15:00,0.20614,0.20705,0.2058,0.2066,103931.0
1754069400000,2025-08-01 13:30:00,0.2066,0.20807,0.20477,0.20591,297136.0
1754070300000,2025-08-01 13:45:00,0.20591,0.20645,0.20519,0.20599,387122.0
1754071200000,2025-08-01 14:00:00,0.20599,0.20637,0.20425,0.2056,527926.0
1754072100000,2025-08-01 14:15:00,0.2056,0.20788,0.20373,0.2066,584874.0
1754073000000,2025-08-01 14:30:00,0.2066,0.20765,0.20638,0.20708,381481.0
1754073900000,2025-08-01 14:45:00,0.20708,0.2074,0.20531,0.20613,444149.0
1754074800000,2025-08-01 15:00:00,0.20613,0.20716,0.20571,0.20691,110442.0
1754075700000,2025-08-01 15:15:00,0.20691,0.2077,0.2058,0.20738,109277.0
1754076600000,2025-08-01 15:30:00,0.20738,0.20912,0.20678,0.20741,207451.0
1754077500000,2025-08-01 15:45:00,0.20741,0.20886,0.2074,0.20833,108647.0
1754078400000,2025-08-01 16:00:00,0.20833,0.20877,0.20391,0.20432,302616.0
1754079300000,2025-08-01 16:15:00,0.20432,0.2053,0.20325,0.20474,262373.0
1754080200000,2025-08-01 16:30:00,0.20474,0.20497,0.2015,0.20308,318919.0
1754081100000,2025-08-01 16:45:00,0.20308,0.20602,0.20237,0.20551,176419.0
1754082000000,2025-08-01 17:00:00,0.20551,0.20723,0.20511,0.20708,172861.0
1754082900000,2025-08-01 17:15:00,0.20708,0.20734,0.20576,0.20624,129522.0
1754083800000,2025-08-01 17:30:00,0.20624,0.20681,0.20586,0.20601,72249.0
1754084700000,2025-08-01 17:45:00,0.20601,0.20643,0.20514,0.20542,71099.0
1754085600000,2025-08-01 18:00:00,0.20542,0.20557,0.20108,0.2021,318465.0
1754086500000,2025-08-01 18:15:00,0.2021,0.2028,0.19744,0.19833,784492.0
1754087400000,2025-08-01 18:30:00,0.19833,0.19896,0.19527,0.1983,343495.0
1754088300000,2025-08-01 18:45:00,0.1983,0.19893,0.19708,0.19808,202671.0
1754089200000,2025-08-01 19:00:00,0.19808,0.20006,0.19749,0.19974,129589.0
1754090100000,2025-08-01 19:15:00,0.19974,0.20125,0.1995,0.20072,110483.0
1754091000000,2025-08-01 19:30:00,0.20072,0.2013,0.19974,0.20129,78515.0
1754091900000,2025-08-01 19:45:00,0.20129,0.2014,0.20058,0.20087,124378.0
1754092800000,2025-08-01 20:00:00,0.20087,0.20144,0.20012,0.20051,158493.0
1754093700000,2025-08-01 20:15:00,0.20051,0.20192,0.20051,0.20163,133645.0
1754094600000,2025-08-01 20:30:00,0.20163,0.20211,0.20113,0.2015,122618.0
1754095500000,2025-08-01 20:45:00,0.2015,0.20285,0.2015,0.20247,74600.0
1754096400000,2025-08-01 21:00:00,0.20247,0.20277,0.20184,0.20229,74659.0
1754097300000,2025-08-01 21:15:00,0.20229,0.2027,0.20066,0.201,93439.0
1754098200000,2025-08-01 21:30:00,0.201,0.202,0.20074,0.20194,49650.0
1754099100000,2025-08-01 21:45:00,0.20194,0.20248,0.20168,0.20239,46038.0
1754100000000,2025-08-01 22:00:00,0.20239,0.20285,0.20223,0.2025,59137.0
1754100900000,2025-08-01 22:15:00,0.2025,0.20264,0.20183,0.20211,32799.0
1754101800000,2025-08-01 22:30:00,0.20211,0.20229,0.20172,0.20207,69086.0
1754102700000,2025-08-01 22:45:00,0.20207,0.20211,0.20166,0.20187,37431.0
1754103600000,2025-08-01 23:00:00,0.20187,0.20256,0.20187,0.20216,36107.0
1754104500000,2025-08-01 23:15:00,0.20216,0.20228,0.20188,0.20222,42972.0
1754105400000,2025-08-01 23:30:00,0.20222,0.20236,0.20197,0.20218,26230.0
1754106300000,2025-08-01 23:45:00,0.20218,0.20221,0.20147,0.20221,25895.0
1754107200000,2025-08-02 00:00:00,0.20221,0.20244,0.20202,0.20207,31803.0
1754108100000,2025-08-02 00:15:00,0.20207,0.20259,0.2016,0.20259,53530.0
1754109000000,2025-08-02 00:30:00,0.20259,0.20334,0.20245,0.20322,66523.0
1754109900000,2025-08-02 00:45:00,0.20322,0.20339,0.20252,0.20277,43435.0
1754110800000,2025-08-02 01:00:00,0.20277,0.20285,0.20199,0.20204,34490.0
1754111700000,2025-08-02 01:15:00,0.20204,0.20298,0.20181,0.20281,24141.0
1754112600000,2025-08-02 01:30:00,0.20281,0.20286,0.20237,0.20243,22269.0
1754113500000,2025-08-02 01:45:00,0.20243,0.20243,0.20201,0.20208,18525.0
1754114400000,2025-08-02 02:00:00,0.20208,0.20222,0.20119,0.2012,76450.0
1754115300000,2025-08-02 02:15:00,0.2012,0.2012,0.19844,0.19853,230616.0
1754116200000,2025-08-02 02:30:00,0.19853,0.19885,0.19487,0.19596,324795.0
1754117100000,2025-08-02 02:45:00,0.19596,0.19699,0.19532,0.19635,144611.0
1754118000000,2025-08-02 03:00:00,0.19635,0.19687,0.19438,0.19573,169700.0
1754118900000,2025-08-02 03:15:00,0.19573,0.19817,0.19563,0.19803,153723.0
1754119800000,2025-08-02 03:30:00,0.19803,0.19882,0.1974,0.19867,141193.0
1754120700000,2025-08-02 03:45:00,0.19867,0.20052,0.19856,0.20006,111076.0
1754121600000,2025-08-02 04:00:00,0.20006,0.20064,0.19976,0.20017,78721.0
1754122500000,2025-08-02 04:15:00,0.20017,0.20093,0.19951,0.19952,110076.0
1754123400000,2025-08-02 04:30:00,0.19952,0.2,0.19861,0.19915,106963.0
1754124300000,2025-08-02 04:45:00,0.19915,0.1998,0.1984,0.1986,216096.0
1754125200000,2025-08-02 05:00:00,0.1986,0.19992,0.19859,0.19946,264505.0
1754126100000,2025-08-02 05:15:00,0.19946,0.19993,0.1986,0.19883,138623.0
1754127000000,2025-08-02 05:30:00,0.19883,0.19921,0.19814,0.19835,160035.0
1754127900000,2025-08-02 05:45:00,0.19835,0.19963,0.19835,0.1994,123118.0
1754128800000,2025-08-02 06:00:00,0.1994,0.19966,0.19776,0.19805,157671.0
1754129700000,2025-08-02 06:15:00,0.19805,0.19885,0.19736,0.19852,126486.0
1754130600000,2025-08-02 06:30:00,0.19852,0.1989,0.19712,0.19759,93397.0
1754131500000,2025-08-02 06:45:00,0.19759,0.19876,0.1973,0.19863,71644.0
1754132400000,2025-08-02 07:00:00,0.19863,0.19939,0.19751,0.19794,111205.0
1754133300000,2025-08-02 07:15:00,0.19794,0.20057,0.19778,0.20046,82519.0
1754134200000,2025-08-02 07:30:00,0.20046,0.20046,0.19953,0.19996,93257.0
1754135100000,2025-08-02 07:45:00,0.19996,0.20041,0.19935,0.19963,73479.0
1754136000000,2025-08-02 08:00:00,0.19963,0.19979,0.19897,0.19934,139110.0
1754136900000,2025-08-02 08:15:00,0.19934,0.19968,0.19889,0.1993,124330.0
1754137800000,2025-08-02 08:30:00,0.1993,0.19975,0.19839,0.19847,111243.0
1754138700000,2025-08-02 08:45:00,0.19847,0.19966,0.19794,0.1994,116835.0
1754139600000,2025-08-02 09:00:00,0.1994,0.1994,0.19801,0.19802,72254.0
1754140500000,2025-08-02 09:15:00,0.19802,0.19893,0.19799,0.19814,67864.0
1754141400000,2025-08-02 09:30:00,0.19814,0.19948,0.19756,0.19876,128891.0
1754142300000,2025-08-02 09:45:00,0.19876,0.19999,0.19868,0.1993,49965.0
1754143200000,2025-08-02 10:00:00,0.1993,0.19948,0.19812,0.19823,95878.0
1754144100000,2025-08-02 10:15:00,0.19823,0.19823,0.19682,0.19703,234141.0
1754145000000,2025-08-02 10:30:00,0.19703,0.19703,0.19459,0.19503,291689.0
1754145900000,2025-08-02 10:45:00,0.19503,0.19596,0.1942,0.19557,316086.0
1754146800000,2025-08-02 11:00:00,0.19557,0.19674,0.19549,0.19664,136081.0
1754147700000,2025-08-02 11:15:00,0.19664,0.19766,0.19658,0.1966,169188.0
1754148600000,2025-08-02 11:30:00,0.1966,0.19668,0.19455,0.19548,225093.0
1754149500000,2025-08-02 11:45:00,0.19548,0.19563,0.19351,0.1945,270161.0
1754150400000,2025-08-02 12:00:00,0.1945,0.1954,0.19419,0.1949,303367.0
1754151300000,2025-08-02 12:15:00,0.1949,0.19572,0.19409,0.19502,256142.0
1754152200000,2025-08-02 12:30:00,0.19502,0.19663,0.19235,0.19631,534753.0
1754153100000,2025-08-02 12:45:00,0.19631,0.19725,0.19498,0.1961,272479.0
1754154000000,2025-08-02 13:00:00,0.1961,0.19722,0.19549,0.19684,278260.0
1754154900000,2025-08-02 13:15:00,0.19684,0.19726,0.19624,0.19695,450441.0
1754155800000,2025-08-02 13:30:00,0.19695,0.19696,0.19463,0.19463,333565.0
1754156700000,2025-08-02 13:45:00,0.19463,0.19469,0.19116,0.19262,342920.0
1754157600000,2025-08-02 14:00:00,0.19262,0.1934,0.1919,0.19204,168211.0
1754158500000,2025-08-02 14:15:00,0.19204,0.19333,0.19064,0.19133,190828.0
1754159400000,2025-08-02 14:30:00,0.19133,0.19215,0.19032,0.1911,254667.0
1754160300000,2025-08-02 14:45:00,0.1911,0.19134,0.18952,0.19091,284748.0
1754161200000,2025-08-02 15:00:00,0.19091,0.19217,0.18998,0.19162,162745.0
1754162100000,2025-08-02 15:15:00,0.19162,0.19394,0.19151,0.19393,373741.0
1754163000000,2025-08-02 15:30:00,0.19393,0.19464,0.19309,0.19379,162248.0
1754163900000,2025-08-02 15:45:00,0.19379,0.19379,0.19222,0.1924,364544.0
1754164800000,2025-08-02 16:00:00,0.1924,0.1935,0.1919,0.19337,201010.0
1754165700000,2025-08-02 16:15:00,0.19337,0.19423,0.19232,0.19372,193196.0
1754166600000,2025-08-02 16:30:00,0.19372,0.19391,0.19256,0.19272,98374.0
1754167500000,2025-08-02 16:45:00,0.19272,0.19377,0.19215,0.19375,125887.0
1754168400000,2025-08-02 17:00:00,0.19375,0.19465,0.19239,0.19251,229347.0
1754169300000,2025-08-02 17:15:00,0.19251,0.19308,0.19225,0.19242,86294.0
1754170200000,2025-08-02 17:30:00,0.19242,0.19396,0.19242,0.19284,116800.0
1754171100000,2025-08-02 17:45:00,0.19284,0.19425,0.19284,0.19318,352044.0
1754172000000,2025-08-02 18:00:00,0.19318,0.19426,0.19315,0.19317,188079.0
1754172900000,2025-08-02 18:15:00,0.19317,0.19322,0.19129,0.19158,329046.0
1754173800000,2025-08-02 18:30:00,0.19158,0.19328,0.19131,0.19323,126514.0
1754174700000,2025-08-02 18:45:00,0.19323,0.19403,0.19303,0.19326,87500.0
1754175600000,2025-08-02 19:00:00,0.19326,0.19343,0.19061,0.19091,233182.0
1754176500000,2025-08-02 19:15:00,0.19091,0.19166,0.18933,0.18934,554337.0
1754177400000,2025-08-02 19:30:00,0.18934,0.19267,0.18934,0.1918,246773.0
1754178300000,2025-08-02 19:45:00,0.1918,0.19255,0.19073,0.19094,137665.0
1754179200000,2025-08-02 20:00:00,0.19094,0.19253,0.19063,0.19136,149213.0
1754180100000,2025-08-02 20:15:00,0.19136,0.19248,0.18948,0.1902,251200.0
1754181000000,2025-08-02 20:30:00,0.1902,0.19257,0.18854,0.19218,378520.0
1754181900000,2025-08-02 20:45:00,0.19218,0.19396,0.19179,0.19352,176048.0
1754182800000,2025-08-02 21:00:00,0.19352,0.19407,0.19284,0.19383,254942.0
1754183700000,2025-08-02 21:15:00,0.19383,0.19448,0.1929,0.19443,75266.0
1754184600000,2025-08-02 21:30:00,0.19443,0.19528,0.19402,0.19511,94395.0
1754185500000,2025-08-02 21:45:00,0.19511,0.19511,0.19377,0.1945,221316.0
1754186400000,2025-08-02 22:00:00,0.1945,0.19598,0.1945,0.19562,109319.0
1754187300000,2025-08-02 22:15:00,0.19562,0.19588,0.19494,0.19496,63522.0
1754188200000,2025-08-02 22:30:00,0.19496,0.1957,0.19496,0.19537,100025.0
1754189100000,2025-08-02 22:45:00,0.19537,0.19607,0.19529,0.19581,47264.0
1754190000000,2025-08-02 23:00:00,0.19581,0.19601,0.19544,0.19546,35035.0
1754190900000,2025-08-02 23:15:00,0.19546,0.19616,0.1952,0.19558,106582.0
1754191800000,2025-08-02 23:30:00,0.19558,0.19625,0.19538,0.19614,28734.0
1754192700000,2025-08-02 23:45:00,0.19614,0.19638,0.1957,0.19571,37445.0
1754193600000,2025-08-03 00:00:00,0.19571,0.19581,0.19501,0.19514,27031.0
1754194500000,2025-08-03 00:15:00,0.19514,0.19607,0.1951,0.19564,239944.0
1754195400000,2025-08-03 00:30:00,0.19564,0.19564,0.19495,0.19524,37376.0
1754196300000,2025-08-03 00:45:00,0.19524,0.19562,0.19489,0.19555,37773.0
1754197200000,2025-08-03 01:00:00,0.19555,0.19594,0.19555,0.1956,52699.0
1754198100000,2025-08-03 01:15:00,0.1956,0.19612,0.19528,0.19611,27812.0
1754199000000,2025-08-03 01:30:00,0.19611,0.19624,0.19544,0.19544,30675.0
1754199900000,2025-08-03 01:45:00,0.19544,0.1956,0.19529,0.19551,25047.0
1754200800000,2025-08-03 02:00:00,0.19551,0.19593,0.19508,0.19511,30267.0
1754201700000,2025-08-03 02:15:00,0.19511,0.19569,0.19501,0.19538,21205.0
1754202600000,2025-08-03 02:30:00,0.19538,0.19576,0.19515,0.19526,42044.0
1754203500000,2025-08-03 02:45:00,0.19526,0.19564,0.1952,0.19562,14690.0
1754204400000,2025-08-03 03:00:00,0.19562,0.19628,0.19561,0.19627,264828.0
1754205300000,2025-08-03 03:15:00,0.19627,0.19652,0.19571,0.19644,44272.0
1754206200000,2025-08-03 03:30:00,0.19644,0.19681,0.19616,0.19631,70408.0
1754207100000,2025-08-03 03:45:00,0.19631,0.1964,0.19579,0.19619,68422.0
1754208000000,2025-08-03 04:00:00,0.19619,0.19689,0.19614,0.19683,76901.0
1754208900000,2025-08-03 04:15:00,0.19683,0.19688,0.19596,0.19605,90306.0
1754209800000,2025-08-03 04:30:00,0.19605,0.19607,0.19554,0.1957,64721.0
1754210700000,2025-08-03 04:45:00,0.1957,0.19655,0.19549,0.19635,78147.0
1754211600000,2025-08-03 05:00:00,0.19635,0.19655,0.19579,0.19584,73353.0
1754212500000,2025-08-03 05:15:00,0.19584,0.19626,0.19563,0.19609,37638.0
1754213400000,2025-08-03 05:30:00,0.19609,0.19655,0.19596,0.1963,86492.0
1754214300000,2025-08-03 05:45:00,0.1963,0.19695,0.1963,0.19677,74949.0
1754215200000,2025-08-03 06:00:00,0.19677,0.19781,0.19673,0.1976,123754.0
1754216100000,2025-08-03 06:15:00,0.1976,0.19764,0.19701,0.19718,114011.0
1754217000000,2025-08-03 06:30:00,0.19718,0.19764,0.19689,0.19761,278643.0
1754217900000,2025-08-03 06:45:00,0.19761,0.1978,0.19711,0.19731,307362.0
1754218800000,2025-08-03 07:00:00,0.19731,0.19935,0.19731,0.19929,268930.0
1754219700000,2025-08-03 07:15:00,0.19929,0.1993,0.19791,0.19796,489885.0
1754220600000,2025-08-03 07:30:00,0.19796,0.19814,0.19736,0.19761,181134.0
1754221500000,2025-08-03 07:45:00,0.19761,0.19838,0.19754,0.1977,133819.0
1754222400000,2025-08-03 08:00:00,0.1977,0.19833,0.19711,0.1974,97471.0
1754223300000,2025-08-03 08:15:00,0.1974,0.19786,0.19717,0.19775,93880.0
1754224200000,2025-08-03 08:30:00,0.19775,0.19876,0.19769,0.19863,214616.0
1754225100000,2025-08-03 08:45:00,0.19863,0.199,0.19821,0.1985,184305.0
1754226000000,2025-08-03 09:00:00,0.1985,0.19921,0.19805,0.19887,174239.0
1754226900000,2025-08-03 09:15:00,0.19887,0.19893,0.198,0.19821,147880.0
1754227800000,2025-08-03 09:30:00,0.19821,0.1988,0.19806,0.19806,79519.0
1754228700000,2025-08-03 09:45:00,0.19806,0.19841,0.19768,0.19821,194067.0
1754229600000,2025-08-03 10:00:00,0.19821,0.19873,0.19746,0.19773,264937.0
1754230500000,2025-08-03 10:15:00,0.19773,0.19796,0.19681,0.19713,219824.0
1754231400000,2025-08-03 10:30:00,0.19713,0.19818,0.19671,0.19817,71505.0
1754232300000,2025-08-03 10:45:00,0.19817,0.19884,0.19756,0.19851,100122.0
1754233200000,2025-08-03 11:00:00,0.19851,0.19851,0.19759,0.19811,52219.0
1754234100000,2025-08-03 11:15:00,0.19811,0.19898,0.19811,0.19884,306845.0
1754235000000,2025-08-03 11:30:00,0.19884,0.19904,0.19803,0.19887,105776.0
1754235900000,2025-08-03 11:45:00,0.19887,0.19902,0.1984,0.19884,74183.0
1754236800000,2025-08-03 12:00:00,0.19884,0.19888,0.19788,0.19802,79604.0
1754237700000,2025-08-03 12:15:00,0.19802,0.19847,0.19775,0.19845,57897.0
1754238600000,2025-08-03 12:30:00,0.19845,0.19937,0.1983,0.19894,676877.0
1754239500000,2025-08-03 12:45:00,0.19894,0.1999,0.19894,0.19972,150039.0
1754240400000,2025-08-03 13:00:00,0.19972,0.20016,0.19911,0.19969,148750.0
1754241300000,2025-08-03 13:15:00,0.19969,0.19969,0.19894,0.19911,114778.0
1754242200000,2025-08-03 13:30:00,0.19911,0.19972,0.19895,0.19904,46164.0
1754243100000,2025-08-03 13:45:00,0.19904,0.19945,0.19896,0.19945,41359.0
1754244000000,2025-08-03 14:00:00,0.19945,0.19953,0.19872,0.19895,126584.0
1754244900000,2025-08-03 14:15:00,0.19895,0.19963,0.19852,0.19922,116343.0
1754245800000,2025-08-03 14:30:00,0.19922,0.1995,0.19833,0.19869,114752.0
1754246700000,2025-08-03 14:45:00,0.19869,0.19943,0.19869,0.19927,57694.0
1754247600000,2025-08-03 15:00:00,0.19927,0.19933,0.19868,0.19885,47069.0
1754248500000,2025-08-03 15:15:00,0.19885,0.19989,0.19885,0.19973,69250.0
1754249400000,2025-08-03 15:30:00,0.19973,0.2,0.19886,0.19891,130462.0
1754250300000,2025-08-03 15:45:00,0.19891,0.19922,0.19857,0.19884,124281.0
1754251200000,2025-08-03 16:00:00,0.19884,0.19886,0.19803,0.1983,117656.0
1754252100000,2025-08-03 16:15:00,0.1983,0.19844,0.19806,0.1982,71085.0
1754253000000,2025-08-03 16:30:00,0.1982,0.19872,0.19796,0.19864,89068.0
1754253900000,2025-08-03 16:45:00,0.19864,0.19894,0.19853,0.19881,57567.0
1754254800000,2025-08-03 17:00:00,0.19881,0.19881,0.19839,0.19874,45490.0
1754255700000,2025-08-03 17:15:00,0.19874,0.19928,0.19852,0.19912,55306.0
1754256600000,2025-08-03 17:30:00,0.19912,0.19923,0.19869,0.19889,48612.0
1754257500000,2025-08-03 17:45:00,0.19889,0.19945,0.19882,0.19936,294390.0
1754258400000,2025-08-03 18:00:00,0.19936,0.19986,0.19825,0.19836,237441.0
1754259300000,2025-08-03 18:15:00,0.19836,0.19853,0.19785,0.1982,164383.0
1754260200000,2025-08-03 18:30:00,0.1982,0.19897,0.1982,0.19894,58599.0
1754261100000,2025-08-03 18:45:00,0.19894,0.19926,0.19871,0.19905,36968.0
1754262000000,2025-08-03 19:00:00,0.19905,0.19984,0.1988,0.19968,162717.0
1754262900000,2025-08-03 19:15:00,0.19968,0.2004,0.19926,0.19926,236165.0
1754263800000,2025-08-03 19:30:00,0.19926,0.19942,0.19858,0.19884,115229.0
1754264700000,2025-08-03 19:45:00,0.19884,0.19887,0.19844,0.19862,64857.0
1754265600000,2025-08-03 20:00:00,0.19862,0.19893,0.19838,0.19881,56947.0
1754266500000,2025-08-03 20:15:00,0.19881,0.20061,0.19865,0.20022,151677.0
1754267400000,2025-08-03 20:30:00,0.20022,0.20169,0.19985,0.20168,110171.0
1754268300000,2025-08-03 20:45:00,0.20168,0.20288,0.20156,0.20277,126219.0
1754269200000,2025-08-03 21:00:00,0.20277,0.2028,0.20143,0.20184,132286.0
1754270100000,2025-08-03 21:15:00,0.20184,0.20212,0.20119,0.20164,72053.0
1754271000000,2025-08-03 21:30:00,0.20164,0.20236,0.20156,0.20184,63099.0
1754271900000,2025-08-03 21:45:00,0.20184,0.20192,0.20077,0.201,70850.0
1754272800000,2025-08-03 22:00:00,0.201,0.20116,0.1998,0.20012,118505.0
1754273700000,2025-08-03 22:15:00,0.20012,0.20139,0.20012,0.20126,89081.0
1754274600000,2025-08-03 22:30:00,0.20126,0.2019,0.201,0.20126,252213.0
1754275500000,2025-08-03 22:45:00,0.20126,0.20264,0.20121,0.20256,129352.0
1754276400000,2025-08-03 23:00:00,0.20256,0.20284,0.20157,0.20158,205466.0
1754277300000,2025-08-03 23:15:00,0.20158,0.20182,0.20141,0.20163,24559.0
1754278200000,2025-08-03 23:30:00,0.20163,0.20176,0.20128,0.20176,19309.0
1754279100000,2025-08-03 23:45:00,0.20176,0.20197,0.20149,0.20159,15061.0
1754280000000,2025-08-04 00:00:00,0.20159,0.20223,0.20159,0.20175,30546.0
1754280900000,2025-08-04 00:15:00,0.20175,0.20181,0.2012,0.20176,82214.0
1754281800000,2025-08-04 00:30:00,0.20176,0.20176,0.20082,0.2009,70639.0
1754282700000,2025-08-04 00:45:00,0.2009,0.2013,0.20075,0.20091,47668.0
1754283600000,2025-08-04 01:00:00,0.20091,0.20103,0.20017,0.20047,54395.0
1754284500000,2025-08-04 01:15:00,0.20047,0.20062,0.19997,0.20012,98669.0
1754285400000,2025-08-04 01:30:00,0.20012,0.20047,0.1995,0.19966,349620.0
1754286300000,2025-08-04 01:45:00,0.19966,0.20071,0.19947,0.2006,143411.0
1754287200000,2025-08-04 02:00:00,0.2006,0.20085,0.19996,0.19996,242805.0
1754288100000,2025-08-04 02:15:00,0.19996,0.20035,0.19945,0.20015,415752.0
1754289000000,2025-08-04 02:30:00,0.20015,0.202,0.19987,0.20169,142080.0
1754289900000,2025-08-04 02:45:00,0.20169,0.20368,0.20137,0.20251,143949.0
1754290800000,2025-08-04 03:00:00,0.20251,0.2028,0.20197,0.20213,65166.0
1754291700000,2025-08-04 03:15:00,0.20213,0.20231,0.20164,0.20216,134697.0
1754292600000,2025-08-04 03:30:00,0.20216,0.20314,0.20202,0.20302,176328.0
1754293500000,2025-08-04 03:45:00,0.20302,0.20374,0.20292,0.203,70439.0
1754294400000,2025-08-04 04:00:00,0.203,0.20372,0.20285,0.20325,89820.0
1754295300000,2025-08-04 04:15:00,0.20325,0.20397,0.20253,0.20257,119828.0
1754296200000,2025-08-04 04:30:00,0.20257,0.2032,0.20202,0.20249,435153.0
1754297100000,2025-08-04 04:45:00,0.20249,0.2027,0.20183,0.20205,119314.0
1754298000000,2025-08-04 05:00:00,0.20205,0.20226,0.2017,0.20178,151770.0
1754298900000,2025-08-04 05:15:00,0.20178,0.20264,0.20142,0.20218,394394.0
1754299800000,2025-08-04 05:30:00,0.20218,0.20257,0.20167,0.20175,268756.0
1754300700000,2025-08-04 05:45:00,0.20175,0.20197,0.20091,0.20116,145095.0
1754301600000,2025-08-04 06:00:00,0.20116,0.20158,0.20064,0.20158,277991.0
1754302500000,2025-08-04 06:15:00,0.20158,0.2024,0.20116,0.20185,135557.0
1754303400000,2025-08-04 06:30:00,0.20185,0.20223,0.2012,0.20127,83312.0
1754304300000,2025-08-04 06:45:00,0.20127,0.20176,0.20116,0.20131,83639.0
1754305200000,2025-08-04 07:00:00,0.20131,0.20145,0.20083,0.20088,141883.0
1754306100000,2025-08-04 07:15:00,0.20088,0.20099,0.20021,0.20085,114568.0
1754307000000,2025-08-04 07:30:00,0.20085,0.2013,0.20051,0.20106,89230.0
1754307900000,2025-08-04 07:45:00,0.20106,0.2013,0.20068,0.20096,47200.0
1754308800000,2025-08-04 08:00:00,0.20096,0.20147,0.20056,0.20131,123069.0
1754309700000,2025-08-04 08:15:00,0.20131,0.20164,0.2004,0.20064,170875.0
1754310600000,2025-08-04 08:30:00,0.20064,0.20153,0.2005,0.20103,134527.0
1754311500000,2025-08-04 08:45:00,0.20103,0.20182,0.2008,0.20171,131264.0
1754312400000,2025-08-04 09:00:00,0.20171,0.20218,0.20104,0.20131,107609.0
1754313300000,2025-08-04 09:15:00,0.20131,0.20179,0.20091,0.20113,121030.0
1754314200000,2025-08-04 09:30:00,0.20113,0.20335,0.20104,0.20335,238935.0
1754315100000,2025-08-04 09:45:00,0.20335,0.20421,0.20217,0.20404,955888.0
1754316000000,2025-08-04 10:00:00,0.20404,0.20586,0.20395,0.20566,1553959.0
1754316900000,2025-08-04 10:15:00,0.20566,0.20617,0.20505,0.20578,389880.0
1754317800000,2025-08-04 10:30:00,0.20578,0.20589,0.20402,0.20404,286396.0
1754318700000,2025-08-04 10:45:00,0.20404,0.20507,0.20317,0.20357,203095.0
1754319600000,2025-08-04 11:00:00,0.20357,0.20429,0.20299,0.20417,145512.0
1754320500000,2025-08-04 11:15:00,0.20417,0.20441,0.2039,0.20429,58365.0
1754321400000,2025-08-04 11:30:00,0.20429,0.2046,0.20351,0.20361,111157.0
